frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
1.126000000000000000e+03,4.771610656252134675e+01,2.663030955979596826e+01,-3.683493999116675601e-03,9.996770090471009951e+01,2.231771032906711971e-01,0.000000000000000000e+00,8.053421813129981288e+00,1.000000000000000000e+00
1.128000000000000000e+03,1.017859891913494579e+02,1.295074333517700005e+01,-4.027585178506105923e-03,1.097730650022059109e+02,1.516313573659126002e-01,0.000000000000000000e+00,2.685991517534505846e+01,1.000000000000000000e+00
1.131000000000000000e+03,7.555940173303142160e+01,7.152368259526330263e+00,-3.570875506752812720e-03,9.675847791998209857e+01,1.795201202893478287e-01,0.000000000000000000e+00,1.865605036588069865e+01,1.000000000000000000e+00
1.130000000000000000e+03,4.091383857287431880e+01,2.231907387878510818e+01,-3.132981771977188298e-03,8.428007753463600693e+01,1.682930313067759753e-01,0.000000000000000000e+00,8.053421813129981288e+00,1.000000000000000000e+00
1.134000000000000000e+03,5.211968179379552168e+01,2.552685596717250505e+01,-3.297020225833673275e-03,8.895458493964189017e+01,2.161555995755097825e-01,0.000000000000000000e+00,9.872192162054670206e+00,1.000000000000000000e+00
1.138000000000000000e+03,1.044418649683810401e+02,1.063523067657973264e+01,-3.523160043745528040e-03,9.539875841570064097e+01,1.612519198412883936e-01,0.000000000000000000e+00,1.375988044121195308e+01,1.000000000000000000e+00
1.138000000000000000e+03,4.346316245769956055e+01,2.078082066722683052e+01,-3.199792796683011142e-03,8.618395203711476427e+01,2.186701719601760185e-01,0.000000000000000000e+00,9.049629558133519325e+00,1.000000000000000000e+00
1.138000000000000000e+03,8.891896935142382219e+00,1.566058492517433542e+01,-4.519607962479540650e-03,1.237939490878827939e+02,1.675643942422389010e-01,0.000000000000000000e+00,2.766110681663304049e+01,1.000000000000000000e+00
1.140000000000000000e+03,3.654383065325082924e+01,1.494827040860169554e+01,-3.470997943424740211e-03,9.391232570143287717e+01,2.040437232608487417e-01,0.000000000000000000e+00,9.049629558133519325e+00,1.000000000000000000e+00
1.143000000000000000e+03,8.942882260907494185e+01,1.704628397485329927e+01,-2.545244511848873074e-03,6.753167427870599226e+01,3.235550047074877700e-01,0.000000000000000000e+00,1.047423220057524773e+01,1.000000000000000000e+00
1.143000000000000000e+03,1.156487757051015706e+02,1.861893041389609493e+01,-3.667643340264249881e-03,9.951601399570820661e+01,1.628024770566677271e-01,0.000000000000000000e+00,1.375988044121195308e+01,1.000000000000000000e+00
1.146000000000000000e+03,9.714912837544515867e+01,2.412487275124921027e+01,-4.000085808806223830e-03,1.089894316267806715e+02,1.736423299012187504e-01,0.000000000000000000e+00,1.047423220057524773e+01,1.000000000000000000e+00
1.146000000000000000e+03,3.826394009906035620e+01,1.703825158769222625e+01,3.497545645212126256e-03,-9.466883995570398724e+01,1.543921970590782511e-01,0.000000000000000000e+00,1.488359971149086114e+01,1.000000000000000000e+00
1.146000000000000000e+03,1.810449124386033404e+01,1.706959070360156616e+01,-3.546483561641603464e-03,9.606339499665364201e+01,2.036633168770004554e-01,0.000000000000000000e+00,8.645303401893196238e+00,1.000000000000000000e+00
1.149000000000000000e+03,5.982854472806383939e+01,7.184942141910046765e+00,-3.107646078161644624e-03,8.355810115917385872e+01,2.663497554959968205e-01,0.000000000000000000e+00,9.383774962979130052e+00,1.000000000000000000e+00
1.148000000000000000e+03,5.265243624391222710e+01,1.323132118887040320e+01,-3.302039875625599908e-03,8.909762694943445638e+01,1.784228208053301179e-01,0.000000000000000000e+00,9.383774962979130052e+00,1.000000000000000000e+00
1.149000000000000000e+03,1.206224747893682547e+01,2.325283913755835385e+01,-3.682352691044773335e-03,9.993517771939546890e+01,1.897883306703380679e-01,0.000000000000000000e+00,8.645303401893196238e+00,1.000000000000000000e+00
1.152000000000000000e+03,3.240054420262027435e+01,1.241689690455327089e+01,-3.260125953432882126e-03,8.790323054385682155e+01,1.575702099478168972e-01,0.000000000000000000e+00,9.771405177903577766e+00,1.000000000000000000e+00
1.153000000000000000e+03,6.168297223348461955e+01,1.800511238736643804e+01,-3.196970306417251748e-03,8.610352119094626744e+01,2.071251578891117884e-01,0.000000000000000000e+00,1.145776113016364128e+01,1.000000000000000000e+00
1.155000000000000000e+03,5.214926516373039078e+01,1.164990038271962014e+01,-3.303072200295602799e-03,8.912704449880078528e+01,1.911369415044329445e-01,0.000000000000000000e+00,1.145776113016364128e+01,1.000000000000000000e+00
1.156000000000000000e+03,3.142728232715547776e+01,2.213971133621489784e+01,-4.780329316120613022e-03,1.312235722621210243e+02,1.446820609448511430e-01,0.000000000000000000e+00,9.771405177903577766e+00,1.000000000000000000e+00
1.157000000000000000e+03,1.160788575471687807e+02,2.107768980104166801e+01,-3.577674893977762782e-03,9.695223606135265015e+01,2.796372784726208760e-01,0.000000000000000000e+00,6.977233429283288046e+00,1.000000000000000000e+00
1.157000000000000000e+03,1.714340266217627118e+01,7.980828408215329794e+00,-3.844506871502994475e-03,1.045559900928635244e+02,1.505369964232361468e-01,0.000000000000000000e+00,1.292613226724357389e+01,1.000000000000000000e+00
1.158000000000000000e+03,1.127323844274973226e+02,2.720001811517385093e+01,-3.033246582755802674e-03,8.143798246732384882e+01,3.507552234512985034e-01,0.000000000000000000e+00,6.977233429283288046e+00,1.000000000000000000e+00
1.160000000000000000e+03,2.985759060792075914e+01,5.649665550206246500e+00,-3.399428601588150300e-03,9.187285623240684629e+01,1.762248848929419687e-01,0.000000000000000000e+00,1.292613226724357389e+01,1.000000000000000000e+00
1.159000000000000000e+03,8.489923745704408020e+01,5.891287958337767527e+00,-3.590253497726862610e-03,9.731068113924422391e+01,2.024323963848955188e-01,0.000000000000000000e+00,6.935856264167600926e+00,1.000000000000000000e+00
1.159000000000000000e+03,1.028851454214143359e+02,2.366449284913590034e+01,-3.444366757506646306e-03,9.315343244895726116e+01,1.990429635640565964e-01,0.000000000000000000e+00,1.046269826334081721e+01,1.000000000000000000e+00
1.163000000000000000e+03,1.552906786626334323e+01,1.443094788053180011e+01,-4.826887593444260938e-03,1.325503161261184175e+02,1.772737908726166323e-01,0.000000000000000000e+00,8.457006638071653981e+00,1.000000000000000000e+00
1.162000000000000000e+03,9.061899928284772443e+01,9.814351400760322974e+00,-3.818701535980693288e-03,1.038206306137185209e+02,1.732845662825853728e-01,0.000000000000000000e+00,6.935856264167600926e+00,1.000000000000000000e+00
1.162000000000000000e+03,5.269924975680562795e+01,2.651518837222542757e+01,-3.247887545231966863e-03,8.755447981854996442e+01,2.419492386628426805e-01,0.000000000000000000e+00,2.582905595611047644e+01,1.000000000000000000e+00
1.164000000000000000e+03,1.213302544626047563e+02,9.198177833264139736e+00,-3.562990216932535557e-03,9.653377545059798592e+01,1.667506611396651905e-01,0.000000000000000000e+00,2.128456335373926578e+01,1.000000000000000000e+00
1.164000000000000000e+03,7.127300671941279120e+01,8.566492489853134273e+00,-4.022826962631718441e-03,1.096374729211021730e+02,1.338289711552337335e-01,0.000000000000000000e+00,1.388635601591029634e+01,1.000000000000000000e+00
1.167000000000000000e+03,1.028634224669504960e+02,1.978159661944191328e+01,-6.002621929809748812e-03,1.660545264649241517e+02,8.490268340026041471e-02,0.000000000000000000e+00,1.578834621994097631e+01,1.000000000000000000e+00
1.166000000000000000e+03,2.248833348807117360e+01,9.625785731185361627e+00,-2.974899457708433687e-03,7.977529873870646782e+01,2.718483445597724701e-01,0.000000000000000000e+00,8.457006638071653981e+00,1.000000000000000000e+00
1.168000000000000000e+03,4.436765504605340737e+01,2.723785592245762643e+01,-3.197229354700856143e-03,8.611090313762701953e+01,2.420700389353055426e-01,0.000000000000000000e+00,1.412859753639623861e+01,1.000000000000000000e+00
1.172000000000000000e+03,8.087834408805233011e+01,5.608609119442559354e+00,-4.150221021929471205e-03,1.132677465523210003e+02,2.529575639822674304e-01,0.000000000000000000e+00,1.847230448214521203e+01,1.000000000000000000e+00
1.172000000000000000e+03,1.975217396849568274e+01,1.878891369848873794e+01,-3.234420085117201485e-03,8.717070552323644961e+01,2.097195588564405577e-01,0.000000000000000000e+00,1.782071929641374552e+01,1.000000000000000000e+00
1.172000000000000000e+03,3.718126656584701806e+01,1.507343694919717869e+01,-3.645731195366294902e-03,9.889159648154006277e+01,3.333081337618090112e-01,0.000000000000000000e+00,1.412859753639623861e+01,1.000000000000000000e+00
1.173000000000000000e+03,1.048242661835462854e+02,2.619988963445456065e+01,-3.557972787743128064e-03,9.639079672001024335e+01,2.160639343487789077e-01,0.000000000000000000e+00,1.444863322843698406e+01,1.000000000000000000e+00
1.174000000000000000e+03,9.744657921369461917e+01,1.377681686058841493e+01,-3.482447139453149609e-03,9.423858671132380493e+01,1.785346363723309127e-01,0.000000000000000000e+00,5.245536760760375117e+00,1.000000000000000000e+00
1.178000000000000000e+03,3.638154809211516749e+01,2.086850234449045516e+01,-3.535566631856632523e-03,9.575230166505944851e+01,2.013456337113479488e-01,0.000000000000000000e+00,8.434016161554119151e+00,1.000000000000000000e+00
1.179000000000000000e+03,1.008582514742011824e+02,9.792328399646597958e+00,-4.209490324605753495e-03,1.149567090348143239e+02,2.729018167275774065e-01,0.000000000000000000e+00,5.245536760760375117e+00,1.000000000000000000e+00
1.179000000000000000e+03,1.779024499182937902e+01,1.584406053189947983e+01,-3.861541915783358453e-03,1.050414277372760523e+02,1.521165738928591527e-01,0.000000000000000000e+00,6.072834784989829870e+00,1.000000000000000000e+00
1.179000000000000000e+03,4.250733038615592818e+01,9.754431553508380759e+00,-3.774377211546618965e-03,1.025575463921966843e+02,2.050619002409325153e-01,0.000000000000000000e+00,1.269046012802310486e+01,1.000000000000000000e+00
1.180000000000000000e+03,2.803756674228426959e+01,1.963943609443303018e+01,-2.807899086728756974e-03,7.501638732232476059e+01,2.938360019680404944e-01,0.000000000000000000e+00,5.321041920084205401e+00,1.000000000000000000e+00
1.182000000000000000e+03,4.512132579691157730e+01,2.235975501293533441e+01,-5.050764611683710749e-03,1.389300079298861306e+02,1.428277883143626026e-01,0.000000000000000000e+00,5.854028353501118609e+00,1.000000000000000000e+00
1.184000000000000000e+03,2.384036560814893946e+01,1.636881080942918132e+01,-3.477691336686192149e-03,9.410306339512418106e+01,2.293619086698243104e-01,0.000000000000000000e+00,4.715682614579383092e+00,1.000000000000000000e+00
1.186000000000000000e+03,3.968815418625599989e+01,2.453927198069706606e+01,-3.495076451047737093e-03,9.459847678088442535e+01,2.633992157777979015e-01,0.000000000000000000e+00,5.854028353501118609e+00,1.000000000000000000e+00
1.187000000000000000e+03,1.104451089799674435e+02,1.886610455126479025e+01,-3.585304922998190126e-03,9.716966451375444080e+01,1.707669984086750414e-01,0.000000000000000000e+00,1.100268755852436620e+01,1.000000000000000000e+00
1.188000000000000000e+03,5.077525621824656810e+01,1.359667260862777027e+01,-3.519469373044850115e-03,9.529358754195629899e+01,1.967327791682472737e-01,0.000000000000000000e+00,8.575280414267004048e+00,1.000000000000000000e+00
1.189000000000000000e+03,6.118914460597046912e+01,1.357332501028321836e+01,-3.343654905630959271e-03,9.028350600002454485e+01,2.090874897254035858e-01,0.000000000000000000e+00,1.041391455996827275e+01,1.000000000000000000e+00
1.188000000000000000e+03,2.838166138939832805e+01,1.763935996182461352e+01,-3.219731940049669599e-03,8.675214608628851920e+01,3.353407093207307899e-01,0.000000000000000000e+00,4.715682614579383092e+00,1.000000000000000000e+00
1.190000000000000000e+03,4.258763135553937218e+01,1.104750935554054436e+01,-3.184465750148487637e-03,8.574718620057998919e+01,1.940763829575801180e-01,0.000000000000000000e+00,8.575280414267004048e+00,1.000000000000000000e+00
1.192000000000000000e+03,1.000287466058158543e+02,1.532230314587171449e+01,-2.737237215071399929e-03,7.300277749762553015e+01,2.534347812248698428e-01,0.000000000000000000e+00,1.100268755852436620e+01,1.000000000000000000e+00
1.192000000000000000e+03,3.507699458396479741e+01,2.158703057403051773e+01,-3.273675248637546945e-03,8.828933684562815642e+01,2.104114012673269363e-01,0.000000000000000000e+00,7.772489295504869666e+00,1.000000000000000000e+00
1.193000000000000000e+03,8.846226097872389005e+01,1.533625371602559895e+01,-3.700370096112092378e-03,1.004486091217656707e+02,1.411919824899844356e-01,0.000000000000000000e+00,1.156649404012004823e+01,1.000000000000000000e+00
1.192000000000000000e+03,4.476352848083892866e+01,2.121563388146421758e+01,-3.507214560397378493e-03,9.494436934877774092e+01,2.210292435236875797e-01,0.000000000000000000e+00,9.693651243909114257e+00,1.000000000000000000e+00
1.198000000000000000e+03,6.547504485124707685e+01,2.349411421979703363e+01,-3.037875863543149958e-03,8.156990036103454145e+01,2.424829174143776633e-01,0.000000000000000000e+00,2.217443971640185651e+01,1.000000000000000000e+00
1.199000000000000000e+03,4.914306212100238724e+01,8.495043687416394818e+00,-2.780470776499739671e-03,7.423477888687516213e+01,3.180264650636038803e-01,0.000000000000000000e+00,2.217443971640185651e+01,1.000000000000000000e+00
1.200000000000000000e+03,2.721425787016454478e+01,8.794717756804290687e+00,-3.767261062716641389e-03,1.023547616815461083e+02,1.493329889315206938e-01,0.000000000000000000e+00,1.892276038334150456e+01,1.000000000000000000e+00
1.200000000000000000e+03,1.450036590225327515e+01,2.405880844872228863e+01,-3.690022787258356429e-03,1.001537479430508881e+02,2.411489054144495547e-01,0.000000000000000000e+00,5.880449341568390054e+00,1.000000000000000000e+00
1.202000000000000000e+03,6.422809525635681638e+00,6.776748399600204920e+00,-3.544495326520769127e-03,9.600673742901183516e+01,1.568232070445735316e-01,0.000000000000000000e+00,1.326729848122385924e+01,1.000000000000000000e+00
1.203000000000000000e+03,1.160042409581198939e+02,1.898037129612652407e+01,-3.228191564681176431e-03,8.699321503721965598e+01,1.852494330415823676e-01,0.000000000000000000e+00,1.622999446330324602e+01,1.000000000000000000e+00
1.203000000000000000e+03,7.935574146795619299e+01,8.922414794784160108e+00,-3.307965445943579757e-03,8.926648444399798166e+01,1.763363791200009967e-01,0.000000000000000000e+00,2.266187937514157014e+01,1.000000000000000000e+00
1.203000000000000000e+03,1.134258306837962493e+01,1.909815405309614178e+01,-3.508422893884303138e-03,9.497880251794968842e+01,2.091985632494626213e-01,0.000000000000000000e+00,5.880449341568390054e+00,1.000000000000000000e+00
1.208000000000000000e+03,1.957453849146405744e+01,2.016822040862374621e+01,-2.740632581700286688e-03,7.309953326480270164e+01,2.830467984871626319e-01,0.000000000000000000e+00,8.301212688088488889e+00,1.000000000000000000e+00
1.208000000000000000e+03,1.711079335448900807e+01,7.526564871181762761e+00,-4.896252021521925978e-03,1.345269534637070876e+02,2.822973738245402320e-01,0.000000000000000000e+00,6.395815648867307246e+00,1.000000000000000000e+00
1.209000000000000000e+03,4.200117779743280977e+01,7.976927136659254458e+00,-3.477675241131746031e-03,9.410260472956937861e+01,2.608604158353352576e-01,0.000000000000000000e+00,7.142515792942481845e+00,1.000000000000000000e+00
1.210000000000000000e+03,1.079673562456146740e+01,8.545943504192191398e+00,-3.177316027938023330e-03,8.554344476903862926e+01,3.239938594118234594e-01,0.000000000000000000e+00,6.395815648867307246e+00,1.000000000000000000e+00
1.210000000000000000e+03,4.489743339138553324e+01,1.450588075779413977e+01,-3.645511678133527781e-03,9.888534102798040237e+01,1.905737008403896038e-01,0.000000000000000000e+00,7.142515792942481845e+00,1.000000000000000000e+00
1.208000000000000000e+03,9.977588360745255613e+01,1.874985453340539010e+01,-3.083601831452328912e-03,8.287292639284243023e+01,2.151621003571076995e-01,0.000000000000000000e+00,1.622999446330324602e+01,1.000000000000000000e+00
1.216000000000000000e+03,1.284724890102228834e+01,1.078117859694927105e+01,-2.880102902976197990e-03,7.707393703572084576e+01,2.085675975070201416e-01,0.000000000000000000e+00,1.583907964888715902e+01,1.000000000000000000e+00
1.216000000000000000e+03,9.524955734848801114e+01,1.233687060233214616e+01,-3.192632367048438453e-03,8.597990548240194641e+01,2.773246283466824780e-01,0.000000000000000000e+00,6.680887795862541623e+01,1.000000000000000000e+00
1.220000000000000000e+03,2.845084437323840021e+01,1.350225420472430038e+01,-3.780748264977633593e-03,1.027390985571970958e+02,1.781983368908248710e-01,0.000000000000000000e+00,7.063276967756674907e+00,1.000000000000000000e+00
1.223000000000000000e+03,4.616559952203833461e+01,7.463305714573347238e+00,-3.363361612009231963e-03,9.084507642895644608e+01,2.089195343979212138e-01,0.000000000000000000e+00,1.494247720177408922e+01,1.000000000000000000e+00
1.225000000000000000e+03,3.461768103700772059e+01,1.694609030501020186e+01,-3.406535901645598493e-03,9.207538878478756317e+01,2.013810308094086121e-01,0.000000000000000000e+00,7.063276967756674907e+00,1.000000000000000000e+00
1.228000000000000000e+03,5.895266049540197173e+01,1.553077828501270119e+01,-3.263171572915655929e-03,8.799001977217709225e+01,2.270635032594238156e-01,0.000000000000000000e+00,1.036007596018482602e+01,1.000000000000000000e+00
1.228000000000000000e+03,2.103333980805257042e+01,1.992793926826345086e+01,-2.924278810220516320e-03,7.833279189981925583e+01,2.609617134032830021e-01,0.000000000000000000e+00,1.390775862115622097e+01,1.000000000000000000e+00
1.229000000000000000e+03,6.313749729944577638e+01,2.729464919716663118e+01,-3.513513213318972088e-03,9.512385835901500286e+01,1.749480741573359310e-01,0.000000000000000000e+00,1.248605293574798658e+01,1.000000000000000000e+00
1.229000000000000000e+03,6.797909652303962957e+01,7.120599617808633930e+00,-3.309747045022576849e-03,8.931725362580708349e+01,2.491988464208939602e-01,0.000000000000000000e+00,1.233724655566749639e+01,1.000000000000000000e+00
1.229000000000000000e+03,1.090954944127109911e+02,1.071228273200175884e+01,-3.522715804848623126e-03,9.538609920095950656e+01,3.699007908974085712e-01,0.000000000000000000e+00,7.241075080888798254e+00,1.000000000000000000e+00
1.230000000000000000e+03,1.037651424510220295e+02,1.561335570550331120e+01,-3.761851991046373522e-03,1.022006225453714023e+02,3.075439375703318268e-01,0.000000000000000000e+00,7.241075080888798254e+00,1.000000000000000000e+00
1.229000000000000000e+03,5.069657396053754184e+01,2.178922929381909768e+01,-3.353872510929543395e-03,9.057467109276217343e+01,2.381240729904008369e-01,0.000000000000000000e+00,1.036007596018482602e+01,1.000000000000000000e+00
1.232000000000000000e+03,1.106324755827360065e+02,1.896967394541163898e+01,4.421124352049613654e-03,-1.209875195257682066e+02,2.806664246784263961e-01,0.000000000000000000e+00,4.038204043189625558e+00,1.000000000000000000e+00
1.232000000000000000e+03,9.065049681959601457e+01,2.728200884109798707e+01,-3.514860116468402490e-03,9.516224026641427258e+01,2.245903278563641248e-01,0.000000000000000000e+00,1.755424153977336843e+01,1.000000000000000000e+00
1.232000000000000000e+03,1.137011434352836119e+02,1.634472261154392214e+01,-4.513587694461000319e-03,1.236223930486055167e+02,2.931873944909294538e-01,0.000000000000000000e+00,4.038204043189625558e+00,1.000000000000000000e+00
1.235000000000000000e+03,1.164179570624436764e+02,7.569676900231922190e+00,-3.840007921336604547e-03,1.044277861542556849e+02,1.608326993014848050e-01,0.000000000000000000e+00,9.185994966269998230e+00,1.000000000000000000e+00
1.236000000000000000e+03,1.640905664553820387e+01,9.593796329327730632e+00,-3.575203106902582161e-03,9.688179899787826344e+01,1.804157706748070744e-01,0.000000000000000000e+00,7.979475116430895909e+00,1.000000000000000000e+00
1.235000000000000000e+03,5.628656662806390898e+01,1.907178032595744099e+01,-3.480820835418268339e-03,9.419224288111132637e+01,1.840985395727234852e-01,0.000000000000000000e+00,7.165728123469376598e+00,1.000000000000000000e+00
1.236000000000000000e+03,6.083452010575877011e+01,6.706629282148315774e+00,-3.049172672652125139e-03,8.189181889044863283e+01,2.942046636446230545e-01,0.000000000000000000e+00,9.337569676299871446e+00,1.000000000000000000e+00
1.236000000000000000e+03,9.425265165496760744e+01,6.206254228253643035e+00,-2.715124539252560757e-03,7.237264557166814427e+01,3.083285913112979726e-01,0.000000000000000000e+00,2.076544039458426028e+01,1.000000000000000000e+00
1.238000000000000000e+03,6.269108080676824812e+01,1.585777073134590154e+01,-2.593585002014529416e-03,6.890920481455626145e+01,4.463154323325968509e-01,0.000000000000000000e+00,7.165728123469376598e+00,1.000000000000000000e+00
1.239000000000000000e+03,1.132533588366516710e+02,1.693013433113879174e+01,2.632600570363831816e-03,-7.002100853418220083e+01,3.590809750434469372e-01,0.000000000000000000e+00,9.880933419799241335e+00,1.000000000000000000e+00
1.241000000000000000e+03,2.363836223580024054e+01,1.297154170403345752e+01,-3.813660402073218002e-03,1.036769763837125709e+02,1.454884769438002934e-01,0.000000000000000000e+00,7.979475116430895909e+00,1.000000000000000000e+00
1.242000000000000000e+03,9.458143632606825690e+01,1.459483770713051598e+01,-3.136037641119387986e-03,8.436715884147665179e+01,1.921301367134170546e-01,0.000000000000000000e+00,1.881739356455447165e+01,1.000000000000000000e+00
1.242000000000000000e+03,6.472589352531475981e+01,2.277288157201513030e+01,-3.474834330800536265e-03,9.402164897762224882e+01,2.111578361428031458e-01,0.000000000000000000e+00,7.208274463302554835e+00,1.000000000000000000e+00
1.242000000000000000e+03,1.208640712823143986e+02,2.400220176074557799e+01,-3.316965199777541576e-03,8.952294513934744202e+01,2.235070106609351459e-01,0.000000000000000000e+00,1.038927724432602950e+01,1.000000000000000000e+00
1.244000000000000000e+03,1.460789319167065159e+01,1.991025537255109512e+01,-3.717085181507273368e-03,1.009249290858847985e+02,1.824347603161218245e-01,0.000000000000000000e+00,6.997025896864272454e+00,1.000000000000000000e+00
1.246000000000000000e+03,3.824444004400629638e+01,1.103719256911955426e+01,-3.387265106209215448e-03,9.152624025375752126e+01,1.735977199854835673e-01,0.000000000000000000e+00,1.473360836710110178e+01,1.000000000000000000e+00
1.247000000000000000e+03,1.657998174055635587e+01,2.662361802898066898e+01,-3.681725591757900335e-03,9.991730763959866124e+01,2.144112648831688617e-01,0.000000000000000000e+00,6.997025896864272454e+00,1.000000000000000000e+00
1.249000000000000000e+03,7.735341220857580424e+01,8.156843521126802443e+00,-3.477343510567403387e-03,9.409315159865386136e+01,1.626471257400314840e-01,0.000000000000000000e+00,3.921489658799759326e+01,1.000000000000000000e+00
1.250000000000000000e+03,4.199503035970899845e+01,2.091642151086261947e+01,-4.634143489073199763e-03,1.270578006703094331e+02,2.303574048904339922e-01,0.000000000000000000e+00,1.638984975580349257e+01,1.000000000000000000e+00
1.251000000000000000e+03,1.203541888326205651e+02,2.193010471993599353e+01,-3.561078302764522294e-03,9.647929275629063284e+01,2.529851974976643492e-01,0.000000000000000000e+00,6.341422213535549446e+01,1.000000000000000000e+00
1.254000000000000000e+03,3.186459711274192586e+01,6.728623113739139683e+00,-4.038179589386006393e-03,1.100749677021246526e+02,1.605540307002184530e-01,0.000000000000000000e+00,5.161771084563738121e+00,1.000000000000000000e+00
1.253000000000000000e+03,5.715483627760776386e+01,2.714598486229050067e+01,-3.626347846877851951e-03,9.833924059233918058e+01,1.951268300241466580e-01,0.000000000000000000e+00,1.638984975580349257e+01,1.000000000000000000e+00
1.259000000000000000e+03,6.221194676927533607e+01,1.381678874462077466e+01,-3.381844885734235258e-03,9.137178341664770187e+01,1.827302968070101397e-01,0.000000000000000000e+00,2.664617779946636844e+01,1.000000000000000000e+00
1.259000000000000000e+03,3.688604247374815515e+01,5.533228946166230067e+00,-2.372137168910987484e-03,6.259873607183902067e+01,3.786951650859972096e-01,0.000000000000000000e+00,5.161771084563738121e+00,1.000000000000000000e+00
1.260000000000000000e+03,1.710801207223525822e+01,2.591084359982004059e+01,-3.926170937902967624e-03,1.068831229945400167e+02,1.480254435423753456e-01,0.000000000000000000e+00,1.682813275916211282e+01,1.000000000000000000e+00
1.260000000000000000e+03,1.155149979472457602e+02,7.904317375097970277e+00,-3.455514324598554007e-03,9.347109811632884657e+01,1.552561777570207191e-01,0.000000000000000000e+00,5.362995974804345423e+01,1.000000000000000000e+00
1.264000000000000000e+03,2.600360186775342797e+01,1.162607778620384025e+01,-3.830537240187138152e-03,1.041579057199865304e+02,2.028169294603812123e-01,0.000000000000000000e+00,5.951411084983973865e+00,1.000000000000000000e+00
1.267000000000000000e+03,8.115287441637151744e+01,9.847542901179810571e+00,-3.565607718426081797e-03,9.660836485220805514e+01,2.002332698179511983e-01,0.000000000000000000e+00,3.326115315421638741e+01,1.000000000000000000e+00
1.267000000000000000e+03,3.145672647949004386e+01,1.400992465027512601e+01,-4.988900056706724491e-03,1.371670900679540637e+02,1.549637709356165294e-01,0.000000000000000000e+00,5.951411084983973865e+00,1.000000000000000000e+00
1.267000000000000000e+03,1.813635951256843271e+01,1.515435290731603679e+01,-3.497540720078815522e-03,9.466869960707479947e+01,1.787040020636975202e-01,0.000000000000000000e+00,8.622193897464613954e+00,1.000000000000000000e+00
1.268000000000000000e+03,4.529794936523589399e+01,2.582666377903406385e+01,-3.107850742742807471e-03,8.356393336545046679e+01,2.660666958641203506e-01,0.000000000000000000e+00,1.819930698158688642e+01,1.000000000000000000e+00
1.270000000000000000e+03,1.143666967053895149e+02,8.073756526846633363e+00,-3.594032939071256129e-03,9.741838165784707826e+01,2.092968734755201732e-01,0.000000000000000000e+00,8.520579376852387199e+00,1.000000000000000000e+00
1.274000000000000000e+03,1.204524903097183284e+02,1.403726129524857669e+01,-3.809964793166876248e-03,1.035716647888238811e+02,1.759516644865861679e-01,0.000000000000000000e+00,8.520579376852387199e+00,1.000000000000000000e+00
1.277000000000000000e+03,1.042841700393548194e+02,1.222897046965660905e+01,-4.194844730619625220e-03,1.145393621510235249e+02,1.482326834727416554e-01,0.000000000000000000e+00,1.135686910478765554e+01,1.000000000000000000e+00
1.278000000000000000e+03,9.206420612759870892e+01,7.037663577733527909e+00,-3.287270645145081577e-03,8.867675686913108279e+01,4.357175006433632314e-01,0.000000000000000000e+00,5.816888055738249186e+00,1.000000000000000000e+00
1.279000000000000000e+03,7.804791505298238974e+01,1.594915448142901049e+01,-3.119266048450513446e-03,8.388922862279154913e+01,3.675015996899426707e-01,0.000000000000000000e+00,5.887544475756696372e+00,1.000000000000000000e+00
1.279000000000000000e+03,9.294107204855816917e+01,1.278808032868734301e+01,-2.885384950353507214e-03,7.722445643527838399e+01,3.664577023358014385e-01,0.000000000000000000e+00,5.816888055738249186e+00,1.000000000000000000e+00
1.279000000000000000e+03,6.635681236910583891e+01,1.423136840465497599e+01,-3.327251148330606732e-03,8.981605776963887422e+01,2.301307179450494678e-01,0.000000000000000000e+00,9.145476740613464273e+00,1.000000000000000000e+00
1.280000000000000000e+03,7.268696444450209526e+01,7.630692718374187500e+00,-3.123166512950298693e-03,8.400037786712154286e+01,2.972856297585974028e-01,0.000000000000000000e+00,9.145476740613464273e+00,1.000000000000000000e+00
1.281000000000000000e+03,8.281722657196908699e+01,1.249707574697436385e+01,-3.513150533181460394e-03,9.511352327630366688e+01,2.787218344853465979e-01,0.000000000000000000e+00,5.887544475756696372e+00,1.000000000000000000e+00
1.280000000000000000e+03,4.300638223277543659e+01,1.932060027258895829e+01,-3.679003480885885500e-03,9.983973724601513311e+01,1.783689381328096291e-01,0.000000000000000000e+00,1.594541475078755255e+01,1.000000000000000000e+00
1.281000000000000000e+03,5.734055735855510960e+01,2.630541773893069291e+01,-3.398736585586419057e-03,9.185313625914187696e+01,2.037356777514778283e-01,0.000000000000000000e+00,1.506902524192606840e+01,1.000000000000000000e+00
1.281000000000000000e+03,9.062560652404937400e+01,1.990010339414739349e+01,-3.650190103798831281e-03,9.901865937439303877e+01,1.878647116687137686e-01,0.000000000000000000e+00,7.479455373142122276e+00,1.000000000000000000e+00
1.282000000000000000e+03,1.530230849069033638e+01,1.930875256778439208e+01,-1.848704697112648699e-03,4.768278857344007093e+01,3.872654081483671851e-01,0.000000000000000000e+00,2.770407627543279361e+01,1.000000000000000000e+00
